brand,model,battery_range,motor_power,age,weight,top_speed,has_gps,has_app,warranty,price,date
Xiaomi,Mi 3,36,1000,6,17,25,True,False,3,779.1925256572475,2025-01-26 03:07:52.154909
Giant,Trance E+,108,350,6,17,36,True,False,2,863.1049122472698,2025-09-12 03:07:52.155132
Tesla,CyberBike,39,750,7,23,37,True,True,1,967.0,2025-03-30 03:07:52.155362
Brose,A Mag,53,2000,3,29,34,False,True,2,2785.148439862947,2024-09-19 03:07:52.155612
Himo,T1 Pro,76,1000,2,32,34,True,True,2,2137.1032907230356,2024-11-08 03:07:52.155848
Brose,A Mag,25,250,5,32,33,True,False,3,1432.0,2025-06-05 03:07:52.156005
Yamaha,PW-TE,148,1500,4,29,44,False,True,5,3592.8580329048596,2025-02-23 03:07:52.156125
Rad Power Bikes,RadRover,146,2000,5,30,33,False,True,5,3517.408140487497,2025-05-28 03:07:52.156246
Segway,Max G30P,106,350,2,17,31,False,False,1,2065.071045777049,2024-12-12 03:07:52.156368
Haibike,Sduro,33,1000,3,33,21,False,False,5,1219.5963099637281,2024-10-20 03:07:52.156488
Bosch,Performance Line,37,250,1,34,33,True,False,3,1048.039832863084,2025-07-26 03:07:52.156605
Segway,ES2,65,750,5,32,25,True,True,2,589.2621707182703,2025-07-03 03:07:52.156708
Rad Power Bikes,RadWagon,101,500,4,33,37,False,False,5,1269.7061109849815,2025-04-02 03:07:52.156811
Giant,Explore E+,147,500,0,16,20,True,True,5,4892.878564228641,2024-12-12 03:07:52.156913
Segway,Max G30,99,1000,5,25,28,False,True,1,1215.6779527246424,2025-01-03 03:07:52.157016
Niu,KQi,72,750,2,20,39,False,True,3,2163.0993470878702,2025-07-18 03:07:52.157119
Rad Power Bikes,RadWagon,111,2000,1,15,37,False,False,3,5674.979329667475,2025-04-10 03:07:52.157221
Brose,A Mag,149,500,3,23,43,False,True,1,2792.336958451854,2025-04-16 03:07:52.157323
Niu,NQi+,106,750,0,25,37,True,False,2,2872.9342030396133,2024-09-15 03:07:52.157425
Himo,C1,95,1000,5,30,39,False,True,2,1337.659751418447,2025-07-24 03:07:52.157537
Panasonic,Mid Drive,136,250,3,21,41,False,False,5,2362.406972482955,2025-02-21 03:07:52.157640
Panasonic,Mid Drive,109,2000,6,16,41,True,False,2,3474.5222685731137,2025-07-31 03:07:52.157742
Super73,Z1 Black,80,1000,4,28,20,False,False,1,1408.8600167677873,2025-04-08 03:07:52.157844
Niu,MQi,143,500,3,30,31,False,False,3,2214.3044266609504,2025-05-21 03:07:52.157946
Brose,S Mag,90,2000,5,21,21,True,False,5,4038.266087661046,2025-05-09 03:07:52.158047
VanMoof,VanMoof A5,21,500,5,23,29,False,False,2,1354.0,2025-04-20 03:07:52.158149
Segway,ES4,64,350,1,31,20,False,False,3,1334.8085272615788,2024-09-20 03:07:52.158249
VanMoof,VanMoof A5,79,350,6,17,42,True,True,2,500.0,2025-08-12 03:07:52.158352
Super73,Z1,66,1500,3,27,44,True,False,1,2601.6998353496037,2025-08-28 03:07:52.158454
Tesla,Sport Bike,38,250,6,17,23,True,True,2,733.0,2025-04-01 03:07:52.158567
Giant,Trance E+,41,500,0,31,29,True,True,2,1900.8449941723484,2025-03-06 03:07:52.158667
Panasonic,Center Motor,115,500,4,28,43,True,True,5,2296.5836030858186,2025-03-28 03:07:52.158768
Super73,RX Pro,66,500,1,32,38,True,True,1,1848.7772697309013,2024-12-21 03:07:52.158868
Panasonic,Center Motor,22,750,2,30,37,False,False,1,898.5039574990031,2025-05-10 03:07:52.158969
Rad Power Bikes,RadCity,129,1000,4,24,37,False,False,2,2336.0821129937663,2025-04-08 03:07:52.159070
Xiaomi,Mi Super,123,750,6,32,33,False,False,3,907.3569022571512,2024-12-20 03:07:52.159172
Juiced,Juiced Bikes Scrambler,109,2000,3,16,42,True,True,1,4768.081883219899,2024-11-04 03:07:52.159274
Tesla,Model B,131,1500,2,29,42,False,True,3,7029.80454764925,2025-08-18 03:07:52.159376
Rad Power Bikes,RadMini,70,1000,2,31,38,True,True,3,2138.229865941977,2025-05-09 03:07:52.159476
Xiaomi,Mi Pro,136,1500,2,25,31,False,True,1,3502.4923669162336,2025-03-17 03:07:52.159588
Aventon,Aventon Pace 500,138,1500,2,16,32,True,False,1,3943.2646604697834,2024-11-07 03:07:52.159691
Brose,S Mag,112,250,1,31,27,False,True,2,2022.2499636895654,2024-11-18 03:07:52.159794
Panasonic,Center Motor,20,2000,0,20,38,False,False,5,5076.3624095499945,2025-08-19 03:07:52.159895
Rad Power Bikes,RadMini,126,350,0,33,37,True,True,3,2792.666115627487,2024-11-10 03:07:52.159997
Super73,Z1,75,1500,6,33,32,True,False,5,1646.3684398442301,2024-09-27 03:07:52.160099
BionX,CC-500,36,750,0,26,29,False,False,1,1833.2849365789893,2025-05-17 03:07:52.160201
Bosch,Performance Line CX,93,500,5,30,35,True,True,3,882.9043860624315,2025-06-14 03:07:52.160302
Haibike,Sduro,149,250,3,15,42,True,False,1,2824.099845681117,2025-07-07 03:07:52.160403
Giant,Explore E+,74,2000,6,31,21,True,False,1,1808.724423230075,2025-06-05 03:07:52.160510
Super73,S2 Z,91,2000,5,22,34,True,False,1,3736.0556552914186,2025-06-09 03:07:52.160614
Yamaha,PW-X,21,250,3,32,27,True,False,2,1371.0,2025-06-26 03:07:52.160716
Haibike,FullSuspension,59,1000,0,15,38,False,False,1,3637.01655078029,2025-08-03 03:07:52.160814
Bosch,Active Line,91,2000,5,30,20,False,False,1,2362.248831410804,2025-04-19 03:07:52.160915
VanMoof,VanMoof S3,130,1500,6,30,43,False,True,2,3056.9608765311455,2025-06-07 03:07:52.161015
Tesla,Model B,30,250,1,16,42,False,False,5,2396.3280950277253,2024-09-20 03:07:52.161116
Panasonic,Center Motor,137,1000,1,17,42,True,False,2,4083.9601805056536,2024-12-20 03:07:52.161216
Panasonic,Rear Hub,80,1500,1,27,24,False,True,1,3431.4602837912726,2025-03-13 03:07:52.161316
Brose,C,29,500,2,27,40,True,False,2,1084.1554788235192,2025-06-29 03:07:52.161417
Juiced,Juiced CrossCurrent,80,2000,6,22,32,False,False,3,2609.7194667275753,2025-06-15 03:07:52.161525
Segway,GT2,129,750,2,27,27,False,False,1,2020.1198121431014,2025-01-02 03:07:52.161628
Segway,GT1,98,1500,1,25,32,False,False,3,3256.0789576067536,2025-06-20 03:07:52.161730
Panasonic,Rear Hub,51,1000,6,31,34,False,False,3,500.0,2025-06-25 03:07:52.161831
Yamaha,PW-SE,128,1500,6,23,36,False,False,2,2298.8454490074496,2024-11-26 03:07:52.161931
VanMoof,VanMoof S3,49,1500,2,25,25,True,True,2,4002.5252381350347,2025-08-02 03:07:52.162032
Yamaha,PW-X,64,1000,6,16,41,False,True,2,1114.3824826902164,2025-01-23 03:07:52.162134
Rad Power Bikes,RadMini,49,1500,3,28,22,True,False,5,2386.5688453619287,2024-11-08 03:07:52.162235
Tesla,CyberBike,136,500,7,30,37,True,True,1,500.0,2025-02-01 03:07:52.162338
Riese & Müller,Supercharger,65,500,7,34,24,True,False,3,973.0,2025-07-20 03:07:52.162441
Panasonic,Center Motor,121,2000,7,28,37,False,False,1,2356.536065962491,2025-05-16 03:07:52.162551
Juiced,Juiced RipCurrent,34,2000,5,19,29,False,True,1,2297.8078048374923,2024-11-14 03:07:52.162652
VanMoof,VanMoof X3,149,250,1,23,22,False,False,1,3811.306451548306,2025-05-26 03:07:52.162753
Aventon,Aventon Path,30,2000,5,17,39,True,True,1,2728.3835299380958,2024-09-22 03:07:52.162854
Niu,MQi,20,500,1,31,33,True,False,3,1269.1889538515325,2024-10-21 03:07:52.162956
Haibike,Sduro,71,500,2,25,34,True,True,5,2216.930791626129,2025-06-15 03:07:52.163057
Bosch,Performance Line CX,80,1500,0,19,44,False,True,3,3680.133302617714,2025-02-20 03:07:52.163157
Himo,C1,103,500,2,32,21,False,False,1,1531.8265336690722,2025-01-16 03:07:52.163259
Brose,S Mag,74,1500,2,18,40,False,True,3,3933.7930407533245,2025-04-01 03:07:52.163359
Xiaomi,Mi Electric,98,2000,1,22,35,True,True,3,4473.743240409001,2024-10-18 03:07:52.163460
Aventon,Aventon Path,102,750,1,34,27,False,False,1,2252.015587551,2025-03-12 03:07:52.163570
Riese & Müller,Supercharger,137,250,2,19,34,False,True,1,2462.898784748896,2025-03-09 03:07:52.163672
Brose,A Mag,99,1500,7,33,21,False,False,1,858.7163150248485,2024-11-10 03:07:52.163774
Niu,KQi,94,350,4,21,27,True,False,1,1119.3553041686112,2024-10-13 03:07:52.163877
Segway,Ninebot,126,500,1,15,29,True,True,5,3920.844958508522,2025-08-01 03:07:52.163979
Tesla,Roadster,98,1000,5,15,26,True,True,3,3483.277932859115,2025-06-03 03:07:52.164082
Giant,Trance E+,94,350,1,23,36,False,True,2,2496.4821688364327,2025-09-12 03:07:52.164184
BionX,PL-500,58,2000,4,32,32,False,True,1,2365.062087368281,2024-11-15 03:07:52.164284
Riese & Müller,GTS,25,2000,5,27,42,False,False,3,1950.0502801633288,2024-10-20 03:07:52.164384
Haibike,Sduro,79,500,0,29,26,False,False,2,2727.2065022373035,2024-10-02 03:07:52.164485
Rad Power Bikes,RadMini,136,250,0,18,22,True,False,1,3338.8550066439648,2025-07-13 03:07:52.164628
Tesla,Model B,74,250,2,31,27,True,True,5,1877.417198082634,2024-10-20 03:07:52.164729
Giant,Explore E+,127,750,1,27,44,True,False,3,3878.5176621791375,2024-12-19 03:07:52.164830
Panasonic,Rear Hub,45,500,7,30,31,True,True,3,693.0,2025-09-10 03:07:52.164932
Haibike,FullSuspension,144,350,2,22,29,True,False,2,2841.5414433819633,2025-02-03 03:07:52.165030
BionX,CC-500,41,350,7,23,22,False,False,5,1231.0,2024-10-12 03:07:52.165133
Xiaomi,Mi Pro,33,2000,7,24,44,False,True,1,1005.2363859331266,2025-09-03 03:07:52.165233
VanMoof,VanMoof A5,149,500,1,33,29,False,True,2,3439.269683475132,2024-12-26 03:07:52.165334
Brose,C,114,500,6,28,39,True,False,3,852.4426262599163,2025-03-10 03:07:52.165435
Riese & Müller,Charger,135,500,1,29,34,False,True,3,3457.4575509476163,2024-11-14 03:07:52.165546
Brose,C,130,1500,0,23,35,False,True,5,4579.076988301746,2025-09-09 03:07:52.165647
Panasonic,Center Motor,69,750,7,27,35,True,False,2,500.0,2025-01-19 03:07:52.165747
Giant,Trance E+,106,1500,5,27,31,True,True,2,3067.8228022763556,2024-11-01 03:07:52.165848
Himo,C20,126,500,1,24,29,False,True,3,2848.2373044893106,2024-09-27 03:07:52.165949
Brose,S Mag,94,750,7,18,28,True,False,5,1424.9450405089253,2025-06-08 03:07:52.166050
Super73,Z1 Black,78,500,6,26,42,False,True,5,589.5417813943175,2024-11-08 03:07:52.166151
Juiced,Juiced RipCurrent,24,750,5,17,23,False,False,3,500.0,2024-12-18 03:07:52.166251
BionX,CC-500,29,250,1,27,27,False,True,5,1381.073276918968,2025-03-03 03:07:52.166352
Haibike,FullSuspension,116,750,1,18,37,False,False,5,3761.3429149538497,2025-01-31 03:07:52.166452
Tesla,Sport Bike,30,250,4,29,34,True,False,2,1318.0,2025-05-14 03:07:52.166566
BionX,PL-500,34,1500,1,19,42,True,False,5,3114.0733013564795,2025-04-17 03:07:52.166666
Haibike,Sduro,138,1500,2,16,22,True,False,1,5505.811224654777,2025-09-14 03:07:52.166766
Rad Power Bikes,RadCity,148,1500,2,21,25,False,False,5,4875.823754553101,2025-07-22 03:07:52.166944
Xiaomi,Mi Pro,131,750,0,34,39,False,False,3,3068.1953690697273,2025-07-18 03:07:52.167046
Panasonic,Rear Hub,92,2000,4,26,34,False,True,1,3345.5555840508987,2025-06-04 03:07:52.167153
Niu,NQi+,76,250,1,24,32,False,True,2,2029.3493514880827,2024-12-15 03:07:52.167309
Juiced,Juiced Bikes Scrambler,144,1000,4,18,41,True,False,1,3337.559909461718,2025-01-12 03:07:52.167431
VanMoof,VanMoof X3,149,250,5,18,29,False,False,1,1991.159155715229,2025-04-01 03:07:52.167551
Segway,ES2,80,2000,2,15,41,False,True,1,3280.189827414909,2025-08-15 03:07:52.167672
Niu,UQi,118,250,2,24,34,True,True,1,2208.6685695398755,2024-10-07 03:07:52.167792
Brose,S Mag,89,350,7,24,38,True,False,1,1485.0,2025-02-24 03:07:52.167914
Super73,S2 Z,95,500,2,26,38,True,False,3,1943.8493379303657,2025-09-13 03:07:52.168033
Aventon,Aventon Pace 500,131,750,3,22,29,False,False,5,2638.8499197927854,2025-08-14 03:07:52.168153
Xiaomi,Mi 4,21,250,6,15,42,False,False,2,1329.0,2025-02-08 03:07:52.168281
Rad Power Bikes,RadCity,107,1500,0,16,26,True,False,5,5419.29109432345,2025-05-11 03:07:52.168383
Himo,C20,20,500,5,17,27,False,True,2,500.0,2024-12-27 03:07:52.168485
Riese & Müller,Supercharger,66,350,3,17,26,True,False,3,1451.2753541630373,2025-02-18 03:07:52.168586
Haibike,XDURO,36,1000,5,20,41,False,True,1,852.2059563873752,2024-09-16 03:07:52.168687
Juiced,Juiced CrossCurrent,85,2000,4,26,34,True,True,5,3586.85325523021,2025-01-22 03:07:52.168788
Bosch,Active Line,103,2000,0,34,35,False,False,1,4718.01977250928,2024-11-13 03:07:52.168889
Yamaha,PW-TE,62,350,5,31,21,True,True,1,908.0,2024-11-16 03:07:52.168993
Riese & Müller,Charger,148,1500,6,21,40,True,True,1,2747.0473634642317,2025-01-07 03:07:52.169092
Xiaomi,Mi Tour,28,500,6,19,42,False,False,5,500.0,2024-10-08 03:07:52.169194
Yamaha,PW-SE,69,1500,1,32,30,False,False,1,2820.3724019690935,2025-07-19 03:07:52.169304
Juiced,Juiced CrossCurrent,106,250,0,21,42,True,False,1,3100.607976936932,2025-01-31 03:07:52.169407
VanMoof,VanMoof N3,119,1000,5,22,37,True,True,3,3429.4345338949583,2025-02-05 03:07:52.169508
Juiced,Juiced CrossCurrent,146,1000,0,24,36,False,True,2,3722.4181118195893,2025-01-10 03:07:52.169608
Xiaomi,Mi Lite,61,750,3,30,21,True,True,1,1168.3780018679329,2025-07-05 03:07:52.169709
VanMoof,VanMoof S3,27,500,3,24,26,False,False,5,1134.0947442684903,2025-05-27 03:07:52.169811
Yamaha,PW-X,65,1000,2,20,29,False,False,2,2715.9046014999144,2025-01-20 03:07:52.169911
VanMoof,VanMoof A5,129,1500,0,26,29,True,False,5,7048.91671604555,2024-11-22 03:07:52.170012
Niu,NQi,119,350,1,31,41,True,True,2,2832.6830595634187,2024-10-04 03:07:52.170115
Xiaomi,Mi 4,80,1500,4,33,27,True,True,2,1817.2164942642685,2025-04-13 03:07:52.170217
Tesla,Roadster,93,750,0,29,38,False,False,3,3919.9196149656386,2025-02-05 03:07:52.170327
Xiaomi,Mi Electric,36,2000,7,27,42,True,True,5,1796.105312534535,2025-07-22 03:07:52.170429
Riese & Müller,Charger,124,2000,7,26,44,True,False,1,2565.842185292944,2025-04-01 03:07:52.170530
Aventon,Aventon Level,73,1500,3,15,34,False,True,2,3435.513092859325,2024-10-15 03:07:52.170631
Aventon,Aventon Pace 500,50,500,6,34,23,True,False,3,1322.0,2025-06-08 03:07:52.170733
Aventon,Aventon Pace 500,76,500,7,18,20,True,False,5,659.6656220576662,2025-06-26 03:07:52.170833
Giant,Reign E+,104,1500,7,32,27,False,True,1,1206.642391019781,2024-09-28 03:07:52.170934
Juiced,Juiced Bikes Scrambler,143,500,4,34,32,True,False,5,2215.240729253339,2025-02-09 03:07:52.171035
Panasonic,Rear Hub,147,500,0,17,33,True,False,5,4170.363911222311,2025-04-14 03:07:52.171135
Niu,MQi+,139,350,2,23,29,True,True,3,2696.8410015112613,2025-04-05 03:07:52.171237
Giant,Reign E+,89,2000,2,21,27,False,True,5,4636.664938440979,2025-07-06 03:07:52.171347
Giant,Trance E+,148,750,0,22,41,False,False,3,4060.9438379992353,2025-04-22 03:07:52.171447
Riese & Müller,Supercharger,81,1000,6,25,22,False,True,3,1151.0440581722717,2025-03-24 03:07:52.171547
Xiaomi,Mi 3,58,500,5,17,27,True,True,1,500.0,2025-09-06 03:07:52.171648
Super73,RX Pro,122,1500,3,24,32,False,True,5,4567.6019208771495,2025-01-22 03:07:52.171749
Panasonic,Mid Drive,98,1000,2,17,20,False,True,2,3025.314406706655,2025-08-23 03:07:52.171851
Juiced,Juiced CrossCurrent,115,2000,2,17,30,True,False,5,5113.519725744877,2025-07-18 03:07:52.171952
Xiaomi,Mi Electric,56,1000,4,31,33,False,True,3,1015.0146779384918,2024-10-02 03:07:52.172053
Tesla,Model B,79,2000,3,26,40,True,True,3,5330.309159919972,2025-01-15 03:07:52.172154
Tesla,Roadster,128,500,4,17,35,False,True,1,3264.9475827692836,2025-06-10 03:07:52.172264
Brose,C,91,750,5,23,41,True,True,5,1575.4953134719276,2024-12-17 03:07:52.172366
Niu,MQi+,140,1000,1,26,27,False,False,5,3669.268356585806,2025-04-09 03:07:52.172467
Panasonic,Rear Hub,111,750,2,25,33,False,False,2,3050.0318746313837,2025-07-17 03:07:52.172567
Xiaomi,Mi 3,40,500,3,16,21,True,False,5,1232.220601196492,2025-08-12 03:07:52.172668
Aventon,Aventon Sinch,74,1000,6,18,25,True,False,3,1470.7046551837993,2025-03-13 03:07:52.172769
Xiaomi,Mi 4,110,2000,0,25,38,True,False,1,4454.055500291402,2024-11-23 03:07:52.172870
Bosch,Performance Line,69,1000,4,23,44,True,True,2,2174.2668501513117,2025-07-14 03:07:52.172970
BionX,PL-350,98,2000,2,19,43,False,False,3,4606.362630306111,2025-05-26 03:07:52.173071
Juiced,Juiced Bikes Scrambler,141,750,1,21,23,False,True,2,3425.2828667955127,2024-12-10 03:07:52.173171
VanMoof,VanMoof S3,146,750,1,20,21,True,True,3,6628.781490933297,2025-05-30 03:07:52.173276
Riese & Müller,Supercharger,116,750,1,23,27,False,True,2,3274.7024977585406,2024-10-01 03:07:52.173377
Super73,Z1 Black,87,350,5,17,32,True,True,2,1075.5726627437705,2025-04-18 03:07:52.173478
Xiaomi,Mi Super,100,1500,1,32,42,True,True,2,3628.1261147727387,2024-11-10 03:07:52.173578
Tesla,E-Bike X,75,500,2,28,21,True,True,5,2149.658128609872,2025-04-15 03:07:52.173680
Riese & Müller,GTS,143,2000,3,31,43,False,False,1,3816.6135807175488,2025-02-17 03:07:52.173779
Segway,ES2,102,2000,0,27,32,False,True,2,4172.106549082267,2024-10-04 03:07:52.173881
Riese & Müller,Charger,98,750,5,32,43,True,True,1,946.6239011819581,2025-06-13 03:07:52.173981
Rad Power Bikes,RadCity,83,1500,2,34,27,False,True,3,2581.0152218240346,2024-12-03 03:07:52.174082
Yamaha,PW-TE,122,1500,5,18,41,False,False,1,3170.6263604055544,2025-03-24 03:07:52.174182
Segway,GT1,96,1000,2,22,30,False,True,3,2765.140143907458,2025-07-24 03:07:52.174288
Rad Power Bikes,RadRover,26,500,1,23,31,True,False,3,1710.7562297417167,2024-12-06 03:07:52.174389
Niu,NQi,138,250,6,26,43,False,False,3,669.3562206816955,2024-10-03 03:07:52.174493
Riese & Müller,Supercharger,41,1000,0,20,29,False,True,1,3042.2505223765816,2025-04-28 03:07:52.174595
Panasonic,Rear Hub,103,1000,2,24,21,True,False,5,3408.811022938031,2024-10-24 03:07:52.174696
Tesla,Sport Bike,146,350,2,24,21,True,False,5,4054.996226281045,2025-07-17 03:07:52.174798
Himo,T1,109,1000,0,32,43,True,False,5,4260.304937203368,2025-08-17 03:07:52.174899
Segway,Max G30,80,2000,0,24,27,False,False,1,3670.058802617217,2025-06-12 03:07:52.175000
Haibike,XDURO,149,1000,1,19,26,True,True,1,4221.809538780988,2025-08-16 03:07:52.175103
Bosch,Active Line,55,350,1,28,29,False,True,2,1531.245910750558,2025-01-11 03:07:52.175203
Segway,ES4,83,1000,5,25,33,True,False,1,1118.1208086634101,2025-05-11 03:07:52.175309
Niu,MQi,59,2000,0,18,33,True,False,3,4723.398863200905,2025-02-13 03:07:52.175410
Riese & Müller,Charger,91,250,4,23,24,True,False,5,1392.8353269894944,2025-01-03 03:07:52.175510
Juiced,Juiced RipCurrent,148,1500,3,29,27,False,True,3,4415.564549953268,2024-09-24 03:07:52.175611
Giant,Explore E+,112,350,6,19,36,True,False,5,1379.9668007264702,2025-07-10 03:07:52.175712
Haibike,Sduro,83,500,0,24,24,True,False,1,2448.442699384236,2025-01-02 03:07:52.175812
Yamaha,PW-TE,37,250,1,19,31,True,False,3,1700.2556905872063,2024-10-31 03:07:52.175912
Himo,C20,63,350,4,24,40,True,False,1,568.3677110392807,2025-01-16 03:07:52.176013
Segway,Max G30,46,1000,2,29,25,False,True,2,1520.7656250741911,2025-02-17 03:07:52.176115
Juiced,Juiced CrossCurrent,53,2000,1,25,23,True,False,1,4066.8119912471943,2025-04-08 03:07:52.176216
Super73,RX,57,500,3,33,31,True,True,5,1178.8524296023559,2025-07-16 03:07:52.176322
Rad Power Bikes,RadWagon,99,750,5,19,33,False,False,3,1667.4271351599666,2024-09-23 03:07:52.176423
Juiced,Juiced RipCurrent,103,1000,7,29,33,True,False,2,732.1960277234748,2025-08-01 03:07:52.176524
Super73,S2,63,2000,2,33,30,True,False,2,3876.951458040941,2024-12-01 03:07:52.176625
Niu,MQi+,107,350,5,26,28,True,False,3,1002.1292406475304,2025-09-09 03:07:52.176726
Haibike,XDURO,87,500,0,16,24,False,True,2,3061.223502947276,2025-09-13 03:07:52.176827
Niu,MQi,83,1000,5,19,38,True,False,1,1721.683614297259,2024-11-20 03:07:52.176928
Juiced,Juiced Bikes Scrambler,37,250,1,21,36,True,False,5,1903.8501755564241,2025-01-21 03:07:52.177030
Juiced,Juiced RipCurrent,136,750,0,25,39,False,False,3,3771.397714926269,2025-01-17 03:07:52.177132
Haibike,XDURO,78,750,7,18,41,False,True,3,709.9198015695501,2025-03-23 03:07:52.177233
Rad Power Bikes,RadRover,120,1000,2,29,31,True,True,1,3385.2890139519545,2025-01-18 03:07:52.177338
Panasonic,Mid Drive,60,500,2,17,22,True,False,1,1841.0949172952915,2025-04-22 03:07:52.177439
Panasonic,Mid Drive,34,250,7,31,44,True,False,2,750.0,2024-09-28 03:07:52.177541
Brose,A Mag,27,1000,0,21,43,False,False,2,2791.9937796350127,2025-06-12 03:07:52.177639
Himo,T1 Pro,132,750,0,30,21,False,True,3,4256.5406508664755,2025-03-07 03:07:52.177741
Riese & Müller,Supercharger,84,250,5,27,32,True,True,3,514.0262464243018,2024-12-09 03:07:52.177841
Segway,GT1,49,500,2,17,34,True,False,3,1814.1940845414824,2024-10-16 03:07:52.177943
Yamaha,PW-X,65,1000,7,25,27,True,False,2,500.0,2025-09-09 03:07:52.178045
Juiced,Juiced Bikes Scrambler,98,500,6,26,32,True,False,5,980.8150859992353,2025-02-09 03:07:52.178145
Juiced,Juiced Bikes Scrambler,81,500,4,34,23,False,True,1,500.0,2025-06-20 03:07:52.178249
Himo,C1,24,1000,4,22,40,False,False,1,836.7479334046634,2024-10-26 03:07:52.178351
Rad Power Bikes,RadCity,125,1000,5,33,20,True,True,1,1599.1109764958096,2024-11-01 03:07:52.178453
Riese & Müller,Charger,23,2000,1,21,41,True,True,2,3954.487935632127,2025-03-19 03:07:52.178554
Super73,Z1 Black,39,350,3,34,34,False,False,1,1098.0,2025-05-07 03:07:52.178657
Yamaha,PW-TE,145,250,3,28,30,True,False,1,1687.3960176893095,2025-08-16 03:07:52.178755
Yamaha,PW-X,98,500,1,16,27,False,True,3,2618.3821519511334,2024-09-19 03:07:52.178856
Riese & Müller,Supercharger,92,350,3,15,26,False,False,3,2102.805632325012,2025-08-23 03:07:52.178957
